movieId,averageRating,numVotes,title,genres
3579,5.7,4256,I Dreamed of Africa (2000),Drama
3580,6.0,2538,Up at the Villa (2000),Drama
3581,7.1,22455,Human Traffic (1999),Comedy
3583,6.2,182,Black Tights (1-2-3-4 ou Les Collants noirs) (1960),Drama|Musical
3584,5.9,8077,Breathless (1983),Action|Drama|Romance|Thriller
3585,6.9,1003,"Great Locomotive Chase, The (1956)",Adventure|War
3586,7.0,1138,The Idolmaker (1980),Drama|Romance
3587,6.6,17489,Inferno (1980),Horror
3588,6.5,4700,"King of Marvin Gardens, The (1972)",Crime|Drama
3589,6.3,413,"Whom the Gods Wish to Destroy (Nibelungen, Teil 1: Siegfried, Die) (1966)",Adventure|Fantasy
3590,5.8,3363,"Lords of Flatbush, The (1974)",Comedy|Drama
3591,6.5,20204,Mr. Mom (1983),Comedy|Drama
3592,7.5,4854,"Time Masters (Maîtres du temps, Les) (1982)",Animation|Sci-Fi
3593,2.5,74540,Battlefield Earth (2000),Action|Sci-Fi
3594,6.7,18255,Center Stage (2000),Drama|Musical
3595,5.2,3376,Held Up (1999),Comedy
3596,5.8,8030,Screwed (2000),Comedy
3597,4.6,3853,Whipped (2000),Comedy
3598,5.9,8917,Hamlet (2000),Crime|Drama|Romance|Thriller
3599,7.1,7575,Anchors Aweigh (1945),Comedy|Musical
3600,6.1,5174,Blue Hawaii (1961),Comedy|Musical
3601,5.9,450,"Castaway Cowboy, The (1974)",Comedy|Western
3602,6.3,3105,G.I. Blues (1960),Comedy|Musical|Romance
3604,7.2,5264,Gypsy (1962),Musical
3605,7.0,4205,King Creole (1958),Crime|Drama|Musical
3606,7.4,15274,On the Town (1949),Comedy|Musical|Romance
3608,7.0,47940,Pee-wee's Big Adventure (1985),Adventure|Comedy
3609,7.2,303,Regret to Inform (1998),Documentary
3610,6.1,2438,Roustabout (1964),Drama|Musical|Romance
3611,6.2,4811,Saludos Amigos (1943),Animation|Children|Comedy
3612,7.0,2402,The Slipper and the Rose: The Story of Cinderella (1976),Adventure|Children|Fantasy|Musical|Romance
3613,7.0,3079,Things Change (1988),Comedy
3614,5.8,16423,Honeymoon in Vegas (1992),Comedy|Romance
3615,6.5,50830,Dinosaur (2000),Adventure|Animation|Children
3616,5.3,26004,Loser (2000),Comedy|Romance
3617,6.4,153429,Road Trip (2000),Comedy
3618,6.7,35864,Small Time Crooks (2000),Comedy|Crime
3619,6.3,4057,"Hollywood Knights, The (1980)",Comedy
3620,6.0,2367,"Myth of Fingerprints, The (1997)",Comedy|Drama
3621,7.4,22848,Possession (1981),Drama|Horror
3622,6.5,5504,"Twelve Chairs, The (1970)",Comedy
3623,6.1,303230,Mission: Impossible II (2000),Action|Adventure|Thriller
3624,6.6,116092,Shanghai Noon (2000),Action|Adventure|Comedy|Western
3625,7.1,387,Better Living Through Circuitry (1999),Documentary
3626,5.8,3712,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),Comedy
3627,7.1,19200,Carnival of Souls (1962),Horror|Thriller
3628,6.8,3381,Flying Tigers (1942),Action|Drama|Romance|War
3629,8.2,94908,"Gold Rush, The (1925)",Adventure|Comedy|Romance
3630,6.4,3781,"House of Exorcism, The (a.k.a. Lisa and the Devil) (Casa dell'esorcismo, La) (1973)",Horror
3631,6.1,1548,It's in the Water (1998),Comedy
3632,7.9,14937,Monsieur Verdoux (1947),Comedy|Crime
3633,6.7,76693,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller
3634,7.9,12242,Seven Days in May (1964),Thriller
3635,7.1,94260,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller
3636,6.4,1787,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama
3637,7.7,7907,Vagabond (Sans toit ni loi) (1985),Drama
3638,6.3,86822,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller
3639,6.8,91505,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller
3640,7.1,6866,"King in New York, A (1957)",Comedy|Drama
3641,7.0,4561,"Woman of Paris, A (1923)",Drama
3642,6.4,1079,In Old California (1942),Western
3643,6.6,3173,"Fighting Seabees, The (1944)",Action|Drama|War
3644,6.8,2250,Dark Command (1940),Western
3645,8.0,14636,Cleo from 5 to 7 (Cléo de 5 à 7) (1962),Drama
3646,5.2,78849,Big Momma's House (2000),Comedy
3647,5.8,596,Running Free (1999),Adventure|Children|Drama
3648,6.4,3439,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",Horror|Sci-Fi
3649,6.2,20574,American Gigolo (1980),Drama
3650,6.7,3167,Anguish (Angustia) (1987),Horror
3651,6.2,1548,"Blood Spattered Bride, The (La novia ensangrentada) (1972)",Horror
3652,6.3,14841,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",Horror
3653,7.8,4875,"Endless Summer, The (1966)",Documentary
3654,7.5,43824,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War
3655,7.2,11316,Blow-Out (La grande bouffe) (1973),Drama
3656,7.0,2860,Lured (1947),Crime|Film-Noir|Mystery|Thriller
3658,7.0,8940,Quatermass and the Pit (1967),Horror|Sci-Fi
3659,6.9,3243,Quatermass 2 (Enemy from Space) (1957),Sci-Fi|Thriller
3662,6.0,3883,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller
3663,5.3,2708,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller
3664,5.1,2225,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller
3665,4.1,2374,Curse of the Puppet Master (Puppet Master 6: The Curse) (1998),Horror|Sci-Fi|Thriller
3666,4.0,1965,Retro Puppet Master (Puppet Master 7) (1999),Horror|Sci-Fi|Thriller
3667,4.6,1590,Rent-A-Cop (1988),Action|Comedy|Crime
3668,7.6,28456,Romeo and Juliet (1968),Drama|Romance
3669,6.2,9622,Stay Tuned (1992),Comedy
3670,7.2,2885,Story of G.I. Joe (1945),War
3671,7.7,121083,Blazing Saddles (1974),Comedy|Western
3672,6.1,4238,Benji (1974),Adventure|Children
3673,6.3,2627,Benji the Hunted (1987),Adventure|Children
3674,6.0,973,For the Love of Benji (1977),Adventure|Children|Comedy|Drama
3675,7.6,31085,White Christmas (1954),Comedy|Musical|Romance
3676,7.4,96611,Eraserhead (1977),Drama|Horror
3677,8.6,34757,Baraka (1992),Documentary
3678,7.4,9253,"Man with the Golden Arm, The (1955)",Drama
3679,7.6,3389,"Decline of Western Civilization, The (1981)",Documentary|Musical
3680,7.2,3200,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
3681,8.3,220540,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western
3682,7.2,53723,Magnum Force (1973),Action|Crime|Drama|Thriller
3683,7.6,83470,Blood Simple (1984),Crime|Drama|Film-Noir
3684,6.8,21043,"Fabulous Baker Boys, The (1989)",Drama|Romance
3685,6.7,21952,Prizzi's Honor (1985),Comedy|Drama|Romance
3686,6.6,77526,Flatliners (1990),Horror|Sci-Fi|Thriller
3687,7.1,4070,Light Years (Gandahar) (1988),Adventure|Animation|Fantasy|Sci-Fi
3688,6.2,36682,Porky's (1982),Comedy
3689,5.1,10479,Porky's II: The Next Day (1983),Comedy
3690,4.8,7457,Porky's Revenge (1985),Comedy
3691,5.3,5560,Private School (1983),Comedy
3692,5.7,7610,Class of Nuke 'Em High (1986),Comedy|Horror
3693,6.3,24039,"Toxic Avenger, The (1985)",Comedy|Horror
3694,5.1,5895,"Toxic Avenger, Part II, The (1989)",Comedy|Horror
3695,4.4,4094,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror
3696,6.8,19544,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller
3697,6.3,141033,Predator 2 (1990),Action|Sci-Fi|Thriller
3698,6.7,136507,"Running Man, The (1987)",Action|Sci-Fi
3699,7.0,40967,Starman (1984),Adventure|Drama|Romance|Sci-Fi
3700,6.7,5324,"Brother from Another Planet, The (1984)",Drama|Sci-Fi
3701,6.3,13694,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller
3702,6.9,184414,Mad Max (1979),Action|Adventure|Sci-Fi
3703,7.6,160944,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller
3704,6.3,122872,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi
3705,6.0,38442,Bird on a Wire (1990),Action|Comedy|Romance
3706,7.3,76976,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller
3707,6.0,36091,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance
3708,6.1,28249,Firestarter (1984),Horror|Thriller
3709,5.3,19446,Sleepwalkers (1992),Horror
3710,5.5,9657,Action Jackson (1988),Action|Comedy|Crime|Thriller
3711,6.4,1749,Sarafina! (1992),Drama
3712,6.6,13927,Soapdish (1991),Comedy
3713,7.3,3098,"Long Walk Home, The (1990)",Drama
3714,6.2,2051,Clara's Heart (1988),Drama
3715,5.2,3927,Burglar (1987),Comedy|Crime
3716,5.4,3165,Fatal Beauty (1987),Action|Comedy|Crime|Drama
3717,6.5,253898,Gone in 60 Seconds (2000),Action|Crime
3718,6.7,2113,American Pimp (1999),Documentary
3719,6.0,4266,Love's Labour's Lost (2000),Comedy|Romance
3720,7.5,12693,Sunshine (1999),Drama
3721,5.1,1457,Trixie (2000),Comedy|Crime|Mystery
3722,3.4,1428,American Virgin (2000),Comedy
3723,6.7,20761,Hamlet (1990),Drama
3724,7.3,11822,Coming Home (1978),Drama|War
3725,7.3,4123,American Pop (1981),Animation|Musical
3726,7.4,41707,Assault on Precinct 13 (1976),Action|Thriller
3727,7.0,32021,Near Dark (1987),Horror|Western
3728,7.1,9341,One False Move (1992),Crime|Drama|Film-Noir|Thriller
3729,6.6,15968,Shaft (1971),Action|Crime|Drama|Thriller
3730,7.8,92739,"Conversation, The (1974)",Drama|Mystery
3731,6.9,4709,Cutter's Way (1981),Drama|Thriller
3732,6.4,12910,"Fury, The (1978)",Horror
3733,7.2,6888,"Paper Chase, The (1973)",Drama
3734,7.5,6850,Prince of the City (1981),Drama
3735,7.7,103689,Serpico (1973),Crime|Drama
3736,8.1,29037,"Ace in the Hole (Big Carnival, The) (1951)",Drama
3737,7.6,7711,Lonely Are the Brave (1962),Drama|Western
3738,6.8,14671,"Sugarland Express, The (1974)",Drama
3739,8.0,12280,Trouble in Paradise (1932),Comedy|Romance
3740,7.3,118594,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy
3741,7.8,62346,Badlands (1973),Crime|Drama|Thriller
3742,8.0,50743,Battleship Potemkin (1925),Drama|War
3743,5.4,15625,Boys and Girls (2000),Comedy|Romance
3744,5.9,71712,Shaft (2000),Action|Crime|Thriller
3745,6.6,57599,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi
3746,7.6,7940,Butterfly (La lengua de las mariposas) (1999),Drama
3747,6.9,6749,Jesus' Son (1999),Drama
3748,6.3,1249,"Match, The (1999)",Comedy|Romance
3749,6.7,2155,"Time Regained (Temps retrouvé, Le) (1999)",Drama
3750,3.8,250,Boricua's Bond (2000),Drama
3751,7.0,171256,Chicken Run (2000),Animation|Children|Comedy
3752,6.6,216520,"Me, Myself & Irene (2000)",Adventure|Comedy
3753,7.2,246474,"Patriot, The (2000)",Action|Drama|War
3754,4.1,18896,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
3755,6.4,151653,"Perfect Storm, The (2000)",Drama|Thriller
3756,5.9,4144,"Golden Bowl, The (2000)",Drama
3757,6.5,5593,Asylum (1972),Horror
3758,5.6,5287,Communion (1989),Drama|Sci-Fi|Thriller
3759,6.6,6493,Fun and Fancy Free (1947),Animation|Children|Musical
3760,6.5,16532,"Kentucky Fried Movie, The (1977)",Comedy
3761,8.0,27788,"Blood In, Blood Out (1993)",Action|Crime|Drama|Thriller
3763,6.7,16853,F/X (1986),Action|Crime|Thriller
3764,5.9,8473,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller
3765,6.4,10037,"Hot Spot, The (1990)",Crime|Drama|Romance
3766,5.5,13261,Missing in Action (1984),Action|War
3767,5.3,7301,Missing in Action 2: The Beginning (1985),Action|War
3768,4.9,5535,Braddock: Missing in Action III (1988),Action|War
3769,7.1,21255,Thunderbolt and Lightfoot (1974),Action
3770,6.3,13172,Dreamscape (1984),Horror|Sci-Fi|Thriller
3771,6.8,7833,The Golden Voyage of Sinbad (1973),Action|Adventure|Fantasy
3772,6.4,3117,"Hatchet for the Honeymoon (Rosso segno della follia, Il) (1970)",Fantasy|Horror|Thriller
3773,6.4,12573,House Party (1990),Comedy
3774,5.3,5824,House Party 2 (1991),Comedy|Drama|Romance
3775,6.3,3454,Make Mine Music (1946),Animation|Children|Musical
3776,6.4,4507,Melody Time (1948),Animation|Children|Musical
3777,5.1,8022,Nekromantik (1987),Comedy|Horror
3778,5.9,553,On Our Merry Way (1948),Comedy
3780,4.9,2016,Rocketship X-M (1950),Sci-Fi
3781,5.9,2430,Shaft in Africa (1973),Action|Crime
3782,6.0,2509,Shaft's Big Score! (1972),Action|Crime
3783,7.1,17805,Croupier (1998),Crime|Drama
3784,6.1,39222,"Kid, The (2000)",Comedy|Fantasy
3785,6.2,224716,Scary Movie (2000),Comedy|Horror
3786,6.6,24572,But I'm a Cheerleader (1999),Comedy
3787,7.5,3810,Shower (Xizao) (1999),Comedy
3788,7.6,53660,Blow-Up (Blowup) (1966),Drama|Mystery
3789,7.7,7765,"Pawnbroker, The (1964)",Drama
3790,6.6,3968,Groove (2000),Drama
3791,6.6,66719,Footloose (1984),Drama
3792,6.8,7716,Duel in the Sun (1946),Drama|Romance|Western
3793,7.4,555793,X-Men (2000),Action|Adventure|Sci-Fi
3794,6.5,5149,Chuck & Buck (2000),Comedy|Drama
3795,6.5,2945,"Five Senses, The (1999)",Drama
3796,6.2,5583,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",Romance|Thriller
3797,4.7,4168,"In Crowd, The (2000)",Thriller
3798,6.6,114465,What Lies Beneath (2000),Drama|Horror|Mystery
3799,6.1,19984,Pokémon the Movie 2000 (2000),Animation|Children
3800,6.5,3796,Criminal Lovers (1999),Crime|Drama|Romance|Thriller
3801,8.0,56792,Anatomy of a Murder (1959),Drama|Mystery
3802,5.4,14411,Freejack (1992),Action|Sci-Fi
3803,5.9,858,Greaser's Palace (1972),Comedy|Drama|Western
3804,4.6,1642,H.O.T.S. (1979),Comedy
3805,6.3,4190,Knightriders (1981),Action|Adventure|Drama
3806,6.8,7595,Mackenna's Gold (1969),Western
3807,6.4,6559,Sinbad and the Eye of the Tiger (1977),Adventure|Fantasy
3808,7.8,8756,"Two Women (Ciociara, La) (1960)",Drama|War
3809,7.0,60270,What About Bob? (1991),Comedy
3810,6.0,6660,White Sands (1992),Drama|Thriller
3811,7.8,11676,Breaker Morant (1980),Drama|War
3812,6.8,37058,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy
3813,7.4,17506,Interiors (1978),Drama
3814,7.7,34571,Love and Death (1975),Comedy
3816,7.7,7518,"Official Story, The (La historia oficial) (1985)",Drama
3817,6.8,1140,"Other Side of Sunday, The (Søndagsengler) (1996)",Comedy|Drama
3819,7.9,14504,Tampopo (1985),Comedy
3820,4.0,3585,Thomas and the Magic Railroad (2000),Children
3821,4.4,47173,Nutty Professor II: The Klumps (2000),Comedy
3822,7.6,12867,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",Drama|Romance
3823,7.1,3865,Wonderland (1999),Drama
3824,5.7,24231,Autumn in New York (2000),Drama|Romance
3825,5.7,103948,Coyote Ugly (2000),Comedy|Drama|Romance
3826,5.8,119872,Hollow Man (2000),Horror|Sci-Fi|Thriller
3827,6.4,71390,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi
3828,3.6,103,Better Living (1998),Comedy
3829,6.0,1864,Mad About Mambo (2000),Comedy|Romance
3830,6.2,5346,Psycho Beach Party (2000),Comedy|Horror|Thriller
3831,6.9,17187,Saving Grace (2000),Comedy
3832,7.1,9750,"Black Sabbath (Tre volti della paura, I) (1963)",Horror
3833,4.4,5964,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi
3834,6.1,10421,Bronco Billy (1980),Adventure|Drama|Romance
3835,5.8,15631,"Crush, The (1993)",Thriller
3836,7.6,43459,Kelly's Heroes (1970),Action|Comedy|War
3837,6.5,12652,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller
3838,6.1,7971,Phantasm III: Lord of the Dead (1994),Horror
3839,5.7,6389,Phantasm IV: Oblivion (1998),Horror
3840,6.2,19119,Pumpkinhead (1988),Horror
3841,5.8,26218,Air America (1990),Action|Comedy
3843,6.3,24438,Sleepaway Camp (1983),Horror
3844,7.3,44852,Steel Magnolias (1989),Drama
3845,6.3,7114,And God Created Woman (Et Dieu... créa la femme) (1956),Drama
3846,6.3,7555,Easy Money (1983),Comedy
3847,5.1,6851,"Ilsa, She Wolf of the SS (1974)",Horror
3848,6.0,3465,Silent Fall (1994),Drama|Thriller
3849,7.4,8565,The Spiral Staircase (1945),Horror|Mystery|Thriller
3850,6.9,2010,Whatever Happened to Aunt Alice? (1969),Crime|Thriller
3851,7.4,1119,I'm the One That I Want (2000),Comedy
3852,6.6,7253,"Tao of Steve, The (2000)",Comedy
3853,6.6,405,"Tic Code, The (1998)",Drama
3854,7.2,5940,Aimée & Jaguar (1999),Drama|Romance|War
3855,7.1,5092,"Affair of Love, An (Liaison pornographique, Une) (1999)",Drama|Romance
3856,6.4,176,"Autumn Heart, The (1999)",Drama
3857,5.1,13596,Bless the Child (2000),Thriller
3858,6.3,13177,Cecil B. DeMented (2000),Comedy
3859,7.1,1483,"Eyes of Tammy Faye, The (2000)",Documentary
3860,5.6,1103,"Opportunists, The (2000)",Comedy|Crime|Drama
3861,6.6,56467,"Replacements, The (2000)",Comedy
3862,5.8,6242,About Adam (2000),Comedy
3863,6.3,92717,"Cell, The (2000)",Drama|Horror|Thriller
3864,6.1,7170,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi
3865,6.9,5209,"Original Kings of Comedy, The (2000)",Comedy|Documentary
3866,5.7,1410,Sunset Strip (2000),Comedy
3867,5.5,1694,All the Rage (It's the Rage) (1999),Drama
3868,7.6,144496,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance
3869,6.9,101219,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy
3870,6.6,2236,Our Town (1940),Drama
3871,7.6,35410,Shane (1953),Drama|Western
3872,7.6,13167,"Suddenly, Last Summer (1959)",Drama
3873,6.8,12764,Cat Ballou (1965),Comedy|Western
3874,6.0,1869,"Couch in New York, A (1996)",Comedy|Drama|Romance
3875,7.0,7462,"Devil Rides Out, The (1968)",Horror
3876,6.6,1775,Jerry and Tom (1998),Comedy|Crime|Drama
3877,4.4,17858,Supergirl (1984),Action|Adventure|Fantasy
3878,6.1,2456,X: The Unknown (1956),Horror|Sci-Fi
3879,5.7,27982,"Art of War, The (2000)",Action|Thriller
3880,7.7,299,"Ballad of Ramblin' Jack, The (2000)",Documentary
3881,8.0,674,Phish: Bittersweet Motel (2000),Documentary
3882,6.0,84246,Bring It On (2000),Comedy
3883,6.5,441,Catfish in Black Bean Sauce (2000),Comedy|Drama
3884,5.6,4419,"Crew, The (2000)",Comedy
3885,6.2,5131,Love & Sex (2000),Comedy|Drama|Romance
3886,6.5,2179,Steal This Movie! (2000),Drama
3887,5.7,293,Went to Coney Island on a Mission From God... Be Back by Five (1998),Drama
3888,6.3,3133,Skipped Parts (2000),Drama|Romance
3889,4.6,18918,Highlander: Endgame (Highlander IV) (2000),Action|Adventure|Fantasy
3890,5.7,298,Back Stage (2000),Documentary
3891,4.2,1123,Turn It Up (2000),Crime|Drama
3892,6.1,11386,Anatomy (Anatomie) (2000),Horror
3893,6.1,32403,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller
3894,7.5,3211,Solas (1999),Drama
3895,5.3,25099,"Watcher, The (2000)",Crime|Thriller
3896,6.7,30985,"Way of the Gun, The (2000)",Crime|Thriller
3897,7.9,243314,Almost Famous (2000),Drama
3898,5.8,10308,Bait (2000),Action|Comedy
3899,5.6,2126,Circus (2000),Crime|Drama|Thriller
3900,5.9,2924,Crime and Punishment in Suburbia (2000),Comedy|Drama
3901,6.1,8966,Duets (2000),Comedy|Drama
3902,6.7,1986,Goya in Bordeaux (Goya en Burdeos) (1999),Drama
3903,6.8,2881,Urbania (2000),Drama
3904,5.3,530,Uninvited Guest (1999),Drama
3905,5.8,2140,"Specials, The (2000)",Comedy
3906,6.5,21538,Under Suspicion (2000),Crime|Thriller
3907,5.2,528,"Prince of Central Park, The (1999)",Action|Adventure|Drama
3908,4.3,15511,Urban Legends: Final Cut (2000),Horror
3909,5.3,9754,Woman on Top (2000),Comedy|Romance
3910,8.0,98334,Dancer in the Dark (2000),Drama|Musical
3911,7.4,52951,Best in Show (2000),Comedy
3912,5.6,3567,Beautiful (2000),Comedy|Drama
3913,7.6,258,Barenaked in America (1999),Documentary
3914,6.9,6942,"Broken Hearts Club, The (2000)",Drama
3915,6.7,9166,Girlfight (2000),Drama
3916,7.8,191160,Remember the Titans (2000),Drama
3917,7.0,98197,Hellraiser (1987),Horror
3918,6.5,39677,Hellbound: Hellraiser II (1988),Horror
3919,5.5,26227,Hellraiser III: Hell on Earth (1992),Horror
3920,7.3,7227,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",Drama|Fantasy|Mystery|Romance
3921,5.8,1806,Beach Party (1963),Comedy
3922,5.5,1197,Bikini Beach (1964),Comedy
3923,5.8,4064,Return of the Fly (1959),Horror|Sci-Fi
3924,4.9,840,Pajama Party (1964),Comedy
3925,7.5,32999,Stranger Than Paradise (1984),Comedy|Drama
3926,6.1,5275,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi
3927,6.8,16418,Fantastic Voyage (1966),Adventure|Sci-Fi
3928,7.5,13961,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
3929,7.2,6488,"Bank Dick, The (1940)",Comedy
3930,7.0,24898,"Creature from the Black Lagoon, The (1954)",Adventure|Horror|Sci-Fi
3931,3.6,3333,"Giant Gila Monster, The (1959)",Horror|Sci-Fi
3932,7.7,28493,"Invisible Man, The (1933)",Horror|Sci-Fi
3933,4.0,4266,"Killer Shrews, The (1959)",Horror|Sci-Fi
3934,5.8,1571,Kronos (1957),Sci-Fi
3936,6.5,6118,Phantom of the Opera (1943),Horror|Musical|Thriller
3937,5.9,11090,Runaway (1984),Sci-Fi|Thriller
3938,5.7,10037,"Slumber Party Massacre, The (1982)",Horror
3939,4.6,4091,Slumber Party Massacre II (1987),Horror
3940,4.7,2291,Slumber Party Massacre III (1990),Horror
3941,4.5,2520,Sorority House Massacre (1986),Horror
3942,4.9,1828,Sorority House Massacre II (1990),Horror
3943,6.5,9882,Bamboozled (2000),Comedy
3944,6.2,2205,Bootmen (2000),Comedy|Drama
3945,6.1,6604,Digimon: The Movie (2000),Adventure|Animation|Children
3946,5.2,31727,Get Carter (2000),Action|Drama|Thriller
